|soundName|personName|TRN/TST|soundPath|wrdPath|phnPath|txtPath|gender|region|age|recordDate|birthDate|height|race|education|phn|prompt|start|end
4113|sx35|TAS0|TRN|TIMIT/TRAIN/DR4/MTAS0/SX35.wav|TIMIT/TRAIN/DR4/MTAS0/SX35.wrd|TIMIT/TRAIN/DR4/MTAS0/SX35.phn|TIMIT/TRAIN/DR4/MTAS0/SX35.txt|M|South Midland|26|02/26/86|01/31/60|180.34|WHT|BS |h# hh eh l pcl s eh l ax bcl b r ey q y axr bcl b r ah dh axr s ax-h kcl k s eh s h#|Help celebrate your brother's|0|31130
4114|sx215|TAS0|TRN|TIMIT/TRAIN/DR4/MTAS0/SX215.wav|TIMIT/TRAIN/DR4/MTAS0/SX215.wrd|TIMIT/TRAIN/DR4/MTAS0/SX215.phn|TIMIT/TRAIN/DR4/MTAS0/SX215.txt|M|South Midland|26|02/26/86|01/31/60|180.34|WHT|BS |h# dh ax-h s er m ax n eh m f ax s ay z ax n iy dcl d f axr f er m axr dx ix v ae kcl sh en h#|The sermon emphasized the need for affirmative|0|43828
4115|sx395|TAS0|TRN|TIMIT/TRAIN/DR4/MTAS0/SX395.wav|TIMIT/TRAIN/DR4/MTAS0/SX395.wrd|TIMIT/TRAIN/DR4/MTAS0/SX395.phn|TIMIT/TRAIN/DR4/MTAS0/SX395.txt|M|South Midland|26|02/26/86|01/31/60|180.34|WHT|BS |h# ax tcl t uh kcl k hh axr w er dcl d f ao axr q b ax dx ix sh iy r ih l iy gcl g ow ng w ix th ux h#|I took her word for it, but is she really going with|0|43213
4116|sx125|TAS0|TRN|TIMIT/TRAIN/DR4/MTAS0/SX125.wav|TIMIT/TRAIN/DR4/MTAS0/SX125.wrd|TIMIT/TRAIN/DR4/MTAS0/SX125.phn|TIMIT/TRAIN/DR4/MTAS0/SX125.txt|M|South Midland|26|02/26/86|01/31/60|180.34|WHT|BS |h# w eh s tcl ch eh s tcl t axr ix z ax kcl k aw nx iy ix n ux y ao r kcl k h#|Westchester is a county in New|0|31437
4117|si755|TAS0|TRN|TIMIT/TRAIN/DR4/MTAS0/SI755.wav|TIMIT/TRAIN/DR4/MTAS0/SI755.wrd|TIMIT/TRAIN/DR4/MTAS0/SI755.phn|TIMIT/TRAIN/DR4/MTAS0/SI755.txt|M|South Midland|26|02/26/86|01/31/60|180.34|WHT|BS |h# ax-h kcl k w ih q m ax n tcl pau b ey s ix kcl p aa dx axr iy s tcl t ux dx iy ow ax kcl k w ix q m ax n h#|Equipment: basic pottery studio|0|36148
4118|si1385|TAS0|TRN|TIMIT/TRAIN/DR4/MTAS0/SI1385.wav|TIMIT/TRAIN/DR4/MTAS0/SI1385.wrd|TIMIT/TRAIN/DR4/MTAS0/SI1385.phn|TIMIT/TRAIN/DR4/MTAS0/SI1385.txt|M|South Midland|26|02/26/86|01/31/60|180.34|WHT|BS |h# m aa r kcl k ix q sh uh bcl b iy kcl k ah m ao r kcl k em pcl p eh dx ax dx ix v ix z kcl k en s ux m axr z bcl ix kcl k ah m ao r s ax l eh kcl t ix v h#|Markets should become more competitive as consumers become more|0|56730
4119|si2015|TAS0|TRN|TIMIT/TRAIN/DR4/MTAS0/SI2015.wav|TIMIT/TRAIN/DR4/MTAS0/SI2015.wrd|TIMIT/TRAIN/DR4/MTAS0/SI2015.phn|TIMIT/TRAIN/DR4/MTAS0/SI2015.txt|M|South Midland|26|02/26/86|01/31/60|180.34|WHT|BS |h# dh ax l ay f bcl b ow tcl s epi w axr s tcl t ah kcl k f ae s tcl t h#|The lifeboats were stuck|0|28365
4120|sa1|TAT0|TRN|TIMIT/TRAIN/DR5/MTAT0/SA1.wav|TIMIT/TRAIN/DR5/MTAT0/SA1.wrd|TIMIT/TRAIN/DR5/MTAT0/SA1.phn|TIMIT/TRAIN/DR5/MTAT0/SA1.txt|M|Southern|35|01/21/86|08/08/50|190.5|WHT|BS |h# sh iy hv eh dcl d y er dcl d aa r kcl k s ux dx ih n gcl g r iy z iy w ao sh w ao dx axr ao l y ih er h#|She had your dark suit in greasy wash water all|0|51406
4121|sa2|TAT0|TRN|TIMIT/TRAIN/DR5/MTAT0/SA2.wav|TIMIT/TRAIN/DR5/MTAT0/SA2.wrd|TIMIT/TRAIN/DR5/MTAT0/SA2.phn|TIMIT/TRAIN/DR5/MTAT0/SA2.txt|M|Southern|35|01/21/86|08/08/50|190.5|WHT|BS |h# d ow nx ae s kcl m iy dx ix kcl k eh r iy ix nx oy l iy r ae gcl g l ay kcl k dh ae tcl h#|Don't ask me to carry an oily rag like|0|38094
4122|sx30|TAT0|TRN|TIMIT/TRAIN/DR5/MTAT0/SX30.wav|TIMIT/TRAIN/DR5/MTAT0/SX30.wrd|TIMIT/TRAIN/DR5/MTAT0/SX30.phn|TIMIT/TRAIN/DR5/MTAT0/SX30.txt|M|Southern|35|01/21/86|08/08/50|190.5|WHT|BS |h# g eh dx ey kcl k ae l ax kcl k ow kcl k ae tcl t ix kcl k iy pcl p h#|Get a calico cat to|0|28366
4123|sx210|TAT0|TRN|TIMIT/TRAIN/DR5/MTAT0/SX210.wav|TIMIT/TRAIN/DR5/MTAT0/SX210.wrd|TIMIT/TRAIN/DR5/MTAT0/SX210.phn|TIMIT/TRAIN/DR5/MTAT0/SX210.txt|M|Southern|35|01/21/86|08/08/50|190.5|WHT|BS |h# jh eh f s tcl t oy gcl g ow kcl k aa r tcl n eh v er w er kcl t h#|Jeff's toy go-cart never|0|34715
4124|sx390|TAT0|TRN|TIMIT/TRAIN/DR5/MTAT0/SX390.wav|TIMIT/TRAIN/DR5/MTAT0/SX390.wrd|TIMIT/TRAIN/DR5/MTAT0/SX390.phn|TIMIT/TRAIN/DR5/MTAT0/SX390.txt|M|Southern|35|01/21/86|08/08/50|190.5|WHT|BS |h# hh iy pcl p ih kcl t ah pcl n ay n pcl p eh er z ax f s aa kcl k s f axr iy tcl ch bcl b r ah dh axr h#|He picked up nine pairs of socks for each|0|44033
4125|sx120|TAT0|TRN|TIMIT/TRAIN/DR5/MTAT0/SX120.wav|TIMIT/TRAIN/DR5/MTAT0/SX120.wrd|TIMIT/TRAIN/DR5/MTAT0/SX120.phn|TIMIT/TRAIN/DR5/MTAT0/SX120.txt|M|Southern|35|01/21/86|08/08/50|190.5|WHT|BS |h# dh ix kcl k ay ow dx iy pau b aa bcl k ae q ix n hv ay iy nx ax pau aa r w ay l dx ae nx ax m el z h#|The coyote, bobcat, and hyena are wild|0|51099
4126|sx300|TAT0|TRN|TIMIT/TRAIN/DR5/MTAT0/SX300.wav|TIMIT/TRAIN/DR5/MTAT0/SX300.wrd|TIMIT/TRAIN/DR5/MTAT0/SX300.phn|TIMIT/TRAIN/DR5/MTAT0/SX300.txt|M|Southern|35|01/21/86|08/08/50|190.5|WHT|BS |h# hh ax m iy bcl b ah z tcl ch ey n dcl sh ey pcl k aa n s tcl t ax l iy h#|Amoebas change shape|0|36456
4127|si811|TAT0|TRN|TIMIT/TRAIN/DR5/MTAT0/SI811.wav|TIMIT/TRAIN/DR5/MTAT0/SI811.wrd|TIMIT/TRAIN/DR5/MTAT0/SI811.phn|TIMIT/TRAIN/DR5/MTAT0/SI811.txt|M|Southern|35|01/21/86|08/08/50|190.5|WHT|BS |h# m iy n w ay l pau th r iy gcl g r ey tcl t er ax bcl b el f ao r s ix z w er kcl k ow ae gcl g y ax l ey dx ix ng ix n kcl k r ih s tcl el ay z ix ng h#|Meanwhile, three great terrible forces were coagulating and|0|65537
4128|si1110|TAT0|TRN|TIMIT/TRAIN/DR5/MTAT0/SI1110.wav|TIMIT/TRAIN/DR5/MTAT0/SI1110.wrd|TIMIT/TRAIN/DR5/MTAT0/SI1110.phn|TIMIT/TRAIN/DR5/MTAT0/SI1110.txt|M|Southern|35|01/21/86|08/08/50|190.5|WHT|BS |h# dh ax s iy z ix n bcl b ih tcl t w iy n s pcl p r ih ng ix n s ah m er pau b ax l ao ng z tcl t ax l ay f ix n ix tcl s kcl k eh r f r iy ae s pcl p eh kcl t h#|The season, between spring and summer, belongs to life in its carefree|0|73115
4129|si1740|TAT0|TRN|TIMIT/TRAIN/DR5/MTAT0/SI1740.wav|TIMIT/TRAIN/DR5/MTAT0/SI1740.wrd|TIMIT/TRAIN/DR5/MTAT0/SI1740.phn|TIMIT/TRAIN/DR5/MTAT0/SI1740.txt|M|Southern|35|01/21/86|08/08/50|190.5|WHT|BS |h# p r aa bcl ax bcl l iy axr r aw n m ih dcl n ay tcl pau g ih v axr tcl t ey kcl k ix n aw r iy dh axr w ey h#|Probably around midnight, give or take an hour either|0|50177
4130|sa1|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SA1.wav|TIMIT/TRAIN/DR2/MTAT1/SA1.wrd|TIMIT/TRAIN/DR2/MTAT1/SA1.phn|TIMIT/TRAIN/DR2/MTAT1/SA1.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |h# sh iy hv ae dcl y axr dcl d aa r kcl s ux tcl t pau q ih n gcl g r iy s iy w aa sh epi w ao dx axr ao l y ih er h#|She had your dark suit in greasy wash water all|0|62874
4131|sa2|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SA2.wav|TIMIT/TRAIN/DR2/MTAT1/SA2.wrd|TIMIT/TRAIN/DR2/MTAT1/SA2.phn|TIMIT/TRAIN/DR2/MTAT1/SA2.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |h# d ow n q ae s kcl k m iy dcl d ih kcl k eh r ih ix n q oy l iy r ey gcl g l ay kcl dh ae tcl h#|Don't ask me to carry an oily rag like|0|46183
4132|sx329|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SX329.wav|TIMIT/TRAIN/DR2/MTAT1/SX329.wrd|TIMIT/TRAIN/DR2/MTAT1/SX329.phn|TIMIT/TRAIN/DR2/MTAT1/SX329.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |h# ch ih pcl p ow s pcl p ow n dcl d q ae l ax m ow n iy pcl p ey m ix n tcl t s q ix n tcl t ix l dh ax l ey dx ih s pcl p aa s bcl b el dcl d ey tcl h#|Chip postponed alimony payments until the latest possible|0|70656
4133|sx59|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SX59.wav|TIMIT/TRAIN/DR2/MTAT1/SX59.wrd|TIMIT/TRAIN/DR2/MTAT1/SX59.phn|TIMIT/TRAIN/DR2/MTAT1/SX59.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |h# dh ix s ih ng er z f ih ng gcl g er hh ae dx ix s pcl p l ih n tcl t er h#|The singer's finger had a|0|37069
4134|sx239|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SX239.wav|TIMIT/TRAIN/DR2/MTAT1/SX239.wrd|TIMIT/TRAIN/DR2/MTAT1/SX239.phn|TIMIT/TRAIN/DR2/MTAT1/SX239.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |h# p y er ey s ax m epi f r ux tcl b iy f ao r pcl p axr pcl p eh r ih n dh ix s kcl k y ux er s h#|Puree some fruit before preparing the|0|60416
4135|sx419|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SX419.wav|TIMIT/TRAIN/DR2/MTAT1/SX419.wrd|TIMIT/TRAIN/DR2/MTAT1/SX419.phn|TIMIT/TRAIN/DR2/MTAT1/SX419.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |h# dh ix f uh tcl b ao l tcl t iy m kcl k ow tcl ch hh ae z ah w aa tcl ch th ih n ix z ix dcl d ay m h#|The football team coach has a watch thin as a|0|59700
4136|sx149|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SX149.wav|TIMIT/TRAIN/DR2/MTAT1/SX149.wrd|TIMIT/TRAIN/DR2/MTAT1/SX149.phn|TIMIT/TRAIN/DR2/MTAT1/SX149.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |h# w aa l w ey dx iy n f axr tcl ch ih pcl p er pau sh ix kcl k r ih s kcl k r aa s tcl dh ix s kcl k w eh r m eh n iy tcl t ay m epi s h#|While waiting for Chipper she crisscrossed the square many|0|68301
4137|si779|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SI779.wav|TIMIT/TRAIN/DR2/MTAT1/SI779.wrd|TIMIT/TRAIN/DR2/MTAT1/SI779.phn|TIMIT/TRAIN/DR2/MTAT1/SI779.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |h# dh ix kcl k iy l s ix n pau m ey dcl d ih v tcl t ux th r iy ih n tcl ch epi w ih dcl d s pau ih z n eh kcl k s tcl t ih n s tcl t ao l dcl d h#|The keelson, made of two three-inch widths, is next|0|71271
4138|si1409|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SI1409.wav|TIMIT/TRAIN/DR2/MTAT1/SI1409.wrd|TIMIT/TRAIN/DR2/MTAT1/SI1409.phn|TIMIT/TRAIN/DR2/MTAT1/SI1409.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |h# sh er l iy dh eh r ix z epi n ah th ix ng n uw ax bcl b aw tcl k aa m ux n ix z ax m h#|Surely there is nothing new about|0|46490
4139|si1627|TAT1|TRN|TIMIT/TRAIN/DR2/MTAT1/SI1627.wav|TIMIT/TRAIN/DR2/MTAT1/SI1627.wrd|TIMIT/TRAIN/DR2/MTAT1/SI1627.phn|TIMIT/TRAIN/DR2/MTAT1/SI1627.txt|M|Northern|23|02/28/86|05/20/62|182.88|WHT|BS |h# y ux l ah kcl k ix kcl k ih dcl s hh iy s eh dcl h#|You lucky kids, he|0|32871
4140|sa1|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SA1.wav|TIMIT/TRAIN/DR2/MTBC0/SA1.wrd|TIMIT/TRAIN/DR2/MTBC0/SA1.phn|TIMIT/TRAIN/DR2/MTBC0/SA1.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |h# sh iy hh ae dcl d y uh r dcl d aa r kcl k s ux tcl pau ih n gcl g r iy s iy w aa sh epi w ao dx er pau ao l y ih axr h#|She had your dark suit in greasy wash water all|0|58573
4141|sa2|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SA2.wav|TIMIT/TRAIN/DR2/MTBC0/SA2.wrd|TIMIT/TRAIN/DR2/MTBC0/SA2.phn|TIMIT/TRAIN/DR2/MTBC0/SA2.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |h# d ow n q ae s epi m iy dx ix kcl k eh r iy ih n q oy l iy r ae gcl g l ay kcl k dh ae tcl t h#|Don't ask me to carry an oily rag like|0|44647
4142|sx93|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SX93.wav|TIMIT/TRAIN/DR2/MTBC0/SX93.wrd|TIMIT/TRAIN/DR2/MTBC0/SX93.phn|TIMIT/TRAIN/DR2/MTBC0/SX93.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |h# k ah dx ax s epi m ao l kcl k ao r nx axr ao f iy tcl ch q eh dcl jh h#|Cut a small corner off each|0|36148
4143|sx273|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SX273.wav|TIMIT/TRAIN/DR2/MTBC0/SX273.wrd|TIMIT/TRAIN/DR2/MTBC0/SX273.phn|TIMIT/TRAIN/DR2/MTBC0/SX273.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |h# dh iy ae ng r iy bcl b oy q ae n tcl s er dcl b ax tcl d ih dx en q l uh kcl k ah pcl p h#|The angry boy answered but didn't look|0|38298
4144|sx347|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SX347.wav|TIMIT/TRAIN/DR2/MTBC0/SX347.wrd|TIMIT/TRAIN/DR2/MTBC0/SX347.phn|TIMIT/TRAIN/DR2/MTBC0/SX347.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |h# dh ax pcl p ey sh ih n tcl q eh n dh ax s er jh ix n pau aa r bcl b ow th epi r iy kcl k ux pcl p axr ey dx ix ng f r ax m dh ax l eh ng kcl th iy aa pcl p axr ey sh ix n h#|The patient and the surgeon are both recuperating from the lengthy|0|61440
4145|sx183|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SX183.wav|TIMIT/TRAIN/DR2/MTBC0/SX183.wrd|TIMIT/TRAIN/DR2/MTBC0/SX183.phn|TIMIT/TRAIN/DR2/MTBC0/SX183.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |h# hh w ay eh l tcl t s epi w uh dcl d ae nx iy ax l aw q ah dh er z tcl t ix gcl g ow h#|Why else would Danny allow others to|0|41575
4146|sx363|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SX363.wav|TIMIT/TRAIN/DR2/MTBC0/SX363.wrd|TIMIT/TRAIN/DR2/MTBC0/SX363.phn|TIMIT/TRAIN/DR2/MTBC0/SX363.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |h# dh ix kcl k aw w aa n d er dcl d f axr m dh ax f aa r m l ae n dcl d hh ix n bcl b iy kcl k ey m l ao s tcl t h#|The cow wandered from the farmland and became|0|57754
4147|si543|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SI543.wav|TIMIT/TRAIN/DR2/MTBC0/SI543.wrd|TIMIT/TRAIN/DR2/MTBC0/SI543.phn|TIMIT/TRAIN/DR2/MTBC0/SI543.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |h# jh ow kcl k s kcl k aa r tcl t ux n z ix n s ih nx ix kcl k s tcl t ih dh ix kcl k aa n tcl t r eh r iy pau m ah dh er z ix n l ao m ey kcl k gcl g uh dcl f r eh n s h#|Jokes, cartoons and cynics to the contrary, mothers-in-law make good|0|75469
4148|si1173|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SI1173.wav|TIMIT/TRAIN/DR2/MTBC0/SI1173.wrd|TIMIT/TRAIN/DR2/MTBC0/SI1173.phn|TIMIT/TRAIN/DR2/MTBC0/SI1173.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |h# hh iy bcl b r aa tcl hh er sh ao l z h#|He brought her|0|22733
4149|si1803|TBC0|TRN|TIMIT/TRAIN/DR2/MTBC0/SI1803.wav|TIMIT/TRAIN/DR2/MTBC0/SI1803.wrd|TIMIT/TRAIN/DR2/MTBC0/SI1803.phn|TIMIT/TRAIN/DR2/MTBC0/SI1803.txt|M|Northern|26|01/29/86|10/19/59|198.12|WHT|BS |h# ih n f ae kcl t pau n ow bcl b ax dx iy s ao ah s pau k aa pcl p ao r s ih dx ax-h z ix n h#|In fact, nobody saw us, cop or|0|48333
4180|sa1|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SA1.wav|TIMIT/TRAIN/DR2/MTDB0/SA1.wrd|TIMIT/TRAIN/DR2/MTDB0/SA1.phn|TIMIT/TRAIN/DR2/MTDB0/SA1.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |h# sh iy hv ae dcl jh axr dcl d aa r kcl s ux tcl ix n gcl g r iy z iy w aa sh epi w ao dx axr ao l y ih er h#|She had your dark suit in greasy wash water all|0|48743
4181|sa2|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SA2.wav|TIMIT/TRAIN/DR2/MTDB0/SA2.wrd|TIMIT/TRAIN/DR2/MTDB0/SA2.phn|TIMIT/TRAIN/DR2/MTDB0/SA2.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |h# d ow nx ae s epi m iy dx ix kcl k eh r iy ax nx ao l iy r ae gcl g l ay kcl k dh ae tcl h#|Don't ask me to carry an oily rag like|0|36864
4182|sx321|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SX321.wav|TIMIT/TRAIN/DR2/MTDB0/SX321.wrd|TIMIT/TRAIN/DR2/MTDB0/SX321.phn|TIMIT/TRAIN/DR2/MTDB0/SX321.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |h# dh ax gcl g r aw n dcl d hh ao gcl k l er l iy s ao ix sh ae dx ow bcl b ix tcl t s tcl t ey dx aw dx ow n l iy ax m ow m ix n tcl t h#|The groundhog clearly saw his shadow, but stayed out only a|0|54784
4183|sx51|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SX51.wav|TIMIT/TRAIN/DR2/MTDB0/SX51.wrd|TIMIT/TRAIN/DR2/MTDB0/SX51.phn|TIMIT/TRAIN/DR2/MTDB0/SX51.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |h# q ae m bcl b ix dcl d eh kcl s tcl t r ax s pcl p ix kcl p aa kcl k ix tcl s q ax kcl k aa m pcl p l ix sh epi m ao r h#|Ambidextrous pickpockets accomplish|0|41677
4184|sx231|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SX231.wav|TIMIT/TRAIN/DR2/MTDB0/SX231.wrd|TIMIT/TRAIN/DR2/MTDB0/SX231.phn|TIMIT/TRAIN/DR2/MTDB0/SX231.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |h# ay aa nx axr m ay m aa m h#|I honor my|0|19866
4185|sx411|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SX411.wav|TIMIT/TRAIN/DR2/MTDB0/SX411.wrd|TIMIT/TRAIN/DR2/MTDB0/SX411.phn|TIMIT/TRAIN/DR2/MTDB0/SX411.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |h# b ah dx axr s kcl k aa tcl ch f ah dcl jh gcl g ow z epi w eh l w ax th v ax n ix l ay s kcl k r ix m h#|Butterscotch fudge goes well with vanilla ice|0|51098
4186|sx141|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SX141.wav|TIMIT/TRAIN/DR2/MTDB0/SX141.wrd|TIMIT/TRAIN/DR2/MTDB0/SX141.phn|TIMIT/TRAIN/DR2/MTDB0/SX141.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |h# p l eh dcl jh tcl t ax pcl p axr tcl t ix s ax pcl p ey tcl q ix n ax v aa dx ah z q ax kcl k w aa dx ix kcl k aa m pcl p ix tcl t ix sh en h#|Pledge to participate in Nevada's aquatic|0|53453
4187|si771|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SI771.wav|TIMIT/TRAIN/DR2/MTDB0/SI771.wrd|TIMIT/TRAIN/DR2/MTDB0/SI771.phn|TIMIT/TRAIN/DR2/MTDB0/SI771.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |h# f ey s eh z pau m ey bcl b iy m ey dx ih n tcl t ix kcl k ae n dcl d el z bcl b ay f ix l iy ng w ix th m eh l tcl t ix dcl w ae kcl k s q ax n dcl d ix w ih kcl k h#|Faces may be made into candles by filling with melted wax and a|0|72909
4188|si1401|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SI1401.wav|TIMIT/TRAIN/DR2/MTDB0/SI1401.wrd|TIMIT/TRAIN/DR2/MTDB0/SI1401.phn|TIMIT/TRAIN/DR2/MTDB0/SI1401.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |h# hh iy hv ow l dcl d z dh ae gcl g uh dcl n ix s pau q eh n bcl b ae dcl n ix s pau l ay ix n f iy l iy ng z q ax v ax pcl p r uw v el q ao r dcl d ih s pcl p r uw v el h#|He holds that goodness and badness lie in feelings of approval or|0|70349
4189|si2031|TDB0|TRN|TIMIT/TRAIN/DR2/MTDB0/SI2031.wav|TIMIT/TRAIN/DR2/MTDB0/SI2031.wrd|TIMIT/TRAIN/DR2/MTDB0/SI2031.phn|TIMIT/TRAIN/DR2/MTDB0/SI2031.txt|M|Northern|29|02/27/86|07/07/56|187.96|WHT|?? |h# w ax dx eh v er y ux tcl t eh l hv ih m hh iy w ix l dcl d ay v h#|Whatever you tell him he will|0|29082
4190|sa1|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SA1.wav|TIMIT/TRAIN/DR5/MTDP0/SA1.wrd|TIMIT/TRAIN/DR5/MTDP0/SA1.phn|TIMIT/TRAIN/DR5/MTDP0/SA1.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |h# sh iy hv ae dcl d y axr dcl d aa r kcl s ux tcl t pau ih n gcl g r iy s ix w aa sh w ao dx axr q ao l y iy axr h#|She had your dark suit in greasy wash water all|0|70861
4191|sa2|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SA2.wav|TIMIT/TRAIN/DR5/MTDP0/SA2.wrd|TIMIT/TRAIN/DR5/MTDP0/SA2.phn|TIMIT/TRAIN/DR5/MTDP0/SA2.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |h# d ow nx ae s epi m iy tcl t ux kcl k eh r iy q eh n q oy l iy r ae gcl g l ay kcl dh ae tcl t h#|Don't ask me to carry an oily rag like|0|52941
4192|sx441|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SX441.wav|TIMIT/TRAIN/DR5/MTDP0/SX441.wrd|TIMIT/TRAIN/DR5/MTDP0/SX441.phn|TIMIT/TRAIN/DR5/MTDP0/SX441.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |h# d ow n q l uh kcl k f ax gcl g r uw pcl v ay y ix bcl b el z pau ix nx ey bcl b ae ng kcl v ao tcl t h#|Don't look for group valuables in a bank|0|61850
4193|sx171|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SX171.wav|TIMIT/TRAIN/DR5/MTDP0/SX171.wrd|TIMIT/TRAIN/DR5/MTDP0/SX171.phn|TIMIT/TRAIN/DR5/MTDP0/SX171.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |h# dh ih dcl d ay gcl n ow s ix s w ax z ix s kcl k er ix dcl jh ix ng pau hh aa q eh v axr pau hv iy w ax z n aa tcl q ow v el iy w eh r ix dcl h#|The diagnosis was discouraging; however, he was not overly|0|73216
4194|sx351|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SX351.wav|TIMIT/TRAIN/DR5/MTDP0/SX351.wrd|TIMIT/TRAIN/DR5/MTDP0/SX351.phn|TIMIT/TRAIN/DR5/MTDP0/SX351.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |h# d ah n ux pau s ah bcl b er bcl ix n ay tcl t s epi w axr kcl t hh aa r dcl d ao n r ix f er bcl ix sh ih ng dh eh r q ow dcl d axr hh ow m ax h#|The new suburbanites worked hard on refurbishing their older|0|84173
4195|sx81|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SX81.wav|TIMIT/TRAIN/DR5/MTDP0/SX81.wrd|TIMIT/TRAIN/DR5/MTDP0/SX81.phn|TIMIT/TRAIN/DR5/MTDP0/SX81.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |h# q ih s ix m pcl p aa s ax bcl b el tcl t ux dcl d iy ax l w ix th bcl b ih r aa kcl k axr s ix h#|It's impossible to deal with|0|48640
4196|sx261|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SX261.wav|TIMIT/TRAIN/DR5/MTDP0/SX261.wrd|TIMIT/TRAIN/DR5/MTDP0/SX261.phn|TIMIT/TRAIN/DR5/MTDP0/SX261.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |h# d ux y ux hv ae v dh iy y eh l ah q ao n tcl m ix n tcl r eh dx iy h#|Do you have the yellow ointment|0|34714
4197|si1274|TDP0|TRN|TIMIT/TRAIN/DR5/MTDP0/SI1274.wav|TIMIT/TRAIN/DR5/MTDP0/SI1274.wrd|TIMIT/TRAIN/DR5/MTDP0/SI1274.phn|TIMIT/TRAIN/DR5/MTDP0/SI1274.txt|M|Southern|23|03/20/86|09/16/62|182.88|BLK|BS |h# ah tcl t aa m ih kcl pau q ih nx axr dcl jh ix l eh v el z h#|Atomic energy|0|28058
